date,district,crop_type,temperature_c,humidity_pct,rainfall_mm,evapotranspiration_mm,canal_flow_cusecs,soil_moisture_pct,sensor_fault_type,was_imputed,month,day_of_year,irrigation_recommendation_mm
2022-09-02,Jhang,rice,29.44,65.16,2.63,2.6,638.6,25.74,none,0,9,245,10.7
2022-09-03,Jhang,wheat,29.38,67.11,8.65,3.81,603.4,24.51,none,0,9,246,10.9
2022-09-04,Jhang,sugarcane,29.58,68.67,12.64,2.79,644.3,33.16,none,0,9,247,0.2
2022-09-05,Jhang,maize,29.08,65.61,0.38,3.8,628.0,28.23,none,0,9,248,10.9
2022-09-06,Jhang,wheat,31.14,69.84,1.52,2.12,635.9,29.69,none,0,9,249,6.9
2022-09-07,Jhang,wheat,29.85,61.21,3.3,3.2,609.5,23.67,none,0,9,250,13.0
2022-09-08,Jhang,cotton,30.22,70.61,11.37,3.76,615.0,27.23,none,0,9,251,7.3
2022-09-09,Jhang,sugarcane,28.69,69.08,3.94,2.78,622.6,34.42,none,0,9,252,2.6
2022-09-10,Jhang,wheat,30.08,65.13,5.13,2.03,615.6,34.77,none,0,9,253,0.8
2022-09-11,Jhang,wheat,27.87,71.2,3.34,2.14,633.7,33.19,none,0,9,254,3.1
2022-09-12,Jhang,maize,27.33,68.36,2.36,2.82,618.7,27.18,time_skew,0,9,255,9.8
2022-09-13,Jhang,rice,27.74,72.32,5.78,3.26,675.9,29.8,none,0,9,256,6.6
2022-09-14,Jhang,wheat,30.44,64.2,27.04,3.21,648.2,32.28,none,0,9,257,0.0
2022-09-15,Jhang,rice,27.23,64.67,41.4,3.4,655.0,33.54,none,0,9,258,0.0
2022-09-16,Jhang,cotton,27.09,69.69,1.75,2.78,633.2,28.24,none,0,9,259,9.0
2022-09-17,Jhang,maize,28.01,67.85,3.7,2.6,587.6,29.14,none,0,9,260,7.2
2022-09-18,Jhang,maize,27.28,61.91,12.97,3.39,657.4,26.94,none,0,9,261,6.5
2022-09-19,Jhang,wheat,25.64,75.24,0.69,2.56,634.3,33.51,none,0,9,262,4.4
2022-09-20,Jhang,maize,25.29,74.84,4.51,1.91,647.2,31.12,none,0,9,263,4.2
2022-09-21,Jhang,sugarcane,27.98,68.68,7.06,2.4,635.2,29.61,none,0,9,264,5.1
2022-09-22,Jhang,wheat,24.87,65.25,3.23,1.66,582.4,25.58,none,0,9,265,9.3
2022-09-23,Jhang,maize,27.77,65.41,2.32,3.1,626.3,31.81,none,0,9,266,6.0
2022-09-24,Jhang,wheat,25.54,69.69,2.45,2.06,616.5,27.31,none,0,9,267,8.6
2022-09-25,Jhang,wheat,22.55,73.95,41.74,1.95,641.6,38.4,none,0,9,268,0.0
2022-09-26,Jhang,sugarcane,26.8,78.85,9.76,2.22,647.5,29.33,none,0,9,269,4.1
2022-09-27,Jhang,wheat,26.82,67.13,11.7,2.84,688.8,32.75,none,0,9,270,1.0
2022-09-28,Jhang,maize,26.29,66.97,2.89,2.51,647.2,26.76,none,0,9,271,9.5
2022-09-29,Jhang,cotton,24.51,67.79,3.61,1.65,621.6,30.65,none,0,9,272,4.6
2022-09-30,Jhang,rice,24.48,70.14,13.63,2.4,624.6,30.65,missing_sensor,1,9,273,1.6
2022-10-01,Jhang,sugarcane,24.12,59.14,3.28,3.08,647.2,30.53,none,0,10,274,6.7
2022-10-02,Jhang,maize,23.52,57.16,2.21,3.83,654.7,31.86,none,0,10,275,6.9
2022-10-03,Jhang,wheat,24.82,61.72,0.77,2.34,603.0,31.15,none,0,10,276,6.2
2022-10-04,Jhang,wheat,23.89,63.94,0.72,1.86,626.9,35.28,none,0,10,277,1.9
2022-10-05,Jhang,maize,23.3,69.6,0.04,1.43,628.5,26.71,none,0,10,278,9.3
2022-10-06,Jhang,wheat,22.73,58.46,0.02,2.46,592.1,35.41,none,0,10,279,2.8
2022-10-07,Jhang,rice,23.82,67.33,0.53,2.61,648.6,33.0,none,0,10,280,5.0
2022-10-08,Jhang,wheat,25.31,62.43,1.39,3.12,635.8,28.17,none,0,10,281,9.7
2022-10-09,Jhang,sugarcane,23.39,61.9,5.71,3.2,624.7,32.8,none,0,10,282,3.9
2022-10-10,Jhang,wheat,20.98,56.69,0.13,2.51,634.6,35.26,none,0,10,283,3.0
2022-10-11,Jhang,sugarcane,22.78,64.49,2.02,1.59,643.8,34.76,none,0,10,284,1.5
2022-10-12,Jhang,sugarcane,23.35,64.04,5.57,2.42,674.3,28.7,none,0,10,285,6.6
2022-10-13,Jhang,rice,23.5,72.03,0.8,0.87,642.0,32.12,none,0,10,286,3.4
2022-10-14,Jhang,wheat,23.02,61.94,3.25,2.18,596.9,32.29,none,0,10,287,4.0
2022-10-15,Jhang,wheat,22.26,69.2,2.84,1.67,693.0,32.36,none,0,10,288,3.4
2022-10-16,Jhang,wheat,25.93,61.77,0.64,3.03,595.4,29.99,none,0,10,289,8.2
2022-10-17,Jhang,wheat,19.9,61.63,2.59,2.12,631.3,32.21,none,0,10,290,4.2
2022-10-18,Jhang,cotton,23.73,56.28,3.6,2.38,615.6,27.28,none,0,10,291,8.6
2022-10-19,Jhang,cotton,22.15,67.6,1.15,1.59,616.6,34.53,none,0,10,292,2.0
2022-10-20,Jhang,maize,24.58,63.55,0.88,2.54,627.5,30.16,none,0,10,293,7.3
2022-10-21,Jhang,sugarcane,18.78,62.97,4.22,1.91,628.1,30.96,none,0,10,294,4.4
2022-10-22,Jhang,cotton,23.08,61.82,0.66,2.74,649.5,27.38,none,0,10,295,10.2
2022-10-23,Jhang,maize,23.06,63.91,1.01,2.02,598.2,29.17,none,0,10,296,7.5
2022-10-24,Jhang,cotton,20.19,60.11,3.11,2.0,622.8,33.53,none,0,10,297,2.7
2022-10-25,Jhang,cotton,18.98,64.73,0.07,1.09,626.5,32.06,none,0,10,298,4.0
2022-10-26,Jhang,wheat,23.27,59.09,0.98,2.02,667.8,33.4,none,0,10,299,3.7
2022-10-27,Jhang,sugarcane,18.68,62.35,1.44,0.72,620.9,31.74,none,0,10,300,3.3
2022-10-28,Jhang,wheat,21.32,64.85,0.52,1.64,579.0,30.12,none,0,10,301,6.3
2022-10-29,Jhang,wheat,21.83,68.46,0.43,2.49,639.3,25.18,none,0,10,302,11.9
2022-10-30,Jhang,wheat,19.19,63.64,1.61,2.4,593.2,30.63,none,0,10,303,6.4
2022-10-31,Jhang,maize,19.02,67.95,1.33,1.74,581.3,29.33,none,0,10,304,6.8
2022-11-01,Jhang,maize,21.76,62.67,0.71,2.63,633.3,29.33,missing_sensor,1,11,305,8.2
2022-11-02,Jhang,rice,18.5,58.94,0.58,2.23,602.4,23.23,none,0,11,306,13.3
2022-11-03,Jhang,maize,17.97,70.96,2.06,1.23,592.5,38.4,none,0,11,307,0.0
2022-11-04,Jhang,cotton,14.61,62.13,0.07,0.2,637.0,32.75,none,0,11,308,2.3
2022-11-05,Jhang,rice,20.19,66.33,0.34,2.85,581.3,29.93,none,0,11,309,8.1
2022-11-06,Jhang,maize,17.81,60.0,0.33,1.57,579.3,31.07,none,0,11,310,5.4
2022-11-07,Jhang,rice,19.4,64.51,0.62,1.58,602.4,29.46,none,0,11,311,6.8
2022-11-08,Jhang,cotton,17.86,63.75,3.07,2.22,533.1,29.94,none,0,11,312,6.2
2022-11-09,Jhang,wheat,19.95,62.31,0.43,1.96,590.4,33.28,none,0,11,313,3.9
2022-11-10,Jhang,maize,19.88,70.36,2.35,2.72,586.5,29.62,none,0,11,314,7.4
2022-11-11,Jhang,wheat,16.19,63.9,3.52,0.82,561.7,33.44,none,0,11,315,1.1
2022-11-12,Jhang,cotton,16.86,60.63,1.08,2.02,580.2,31.86,none,0,11,316,5.0
2022-11-13,Jhang,sugarcane,18.3,68.34,0.81,1.21,585.0,32.61,none,0,11,317,3.4
2022-11-14,Jhang,rice,19.41,54.72,1.93,2.23,575.5,34.9,none,0,11,318,2.2
2022-11-15,Jhang,sugarcane,17.35,56.05,0.26,1.36,594.6,31.49,none,0,11,319,4.8
2022-11-16,Jhang,maize,17.39,65.33,1.48,1.03,579.1,30.44,none,0,11,320,4.8
2022-11-17,Jhang,maize,17.47,62.63,3.2,2.13,566.2,29.33,none,0,11,321,6.6
2022-11-18,Jhang,wheat,15.53,59.45,1.08,1.62,585.4,31.32,none,0,11,322,5.0
2022-11-19,Jhang,wheat,16.05,63.12,2.16,1.46,572.7,26.11,none,0,11,323,9.0
2022-11-20,Jhang,maize,16.35,65.73,4.77,0.35,637.4,37.28,none,0,11,324,0.0
2022-11-21,Jhang,wheat,18.03,57.14,1.21,1.04,586.8,30.04,none,0,11,325,5.3
2022-11-22,Jhang,sugarcane,19.12,60.92,0.65,1.36,546.5,29.26,none,0,11,326,6.7
2022-11-23,Jhang,rice,14.96,61.33,1.43,0.98,515.1,25.53,none,0,11,327,9.2
2022-11-24,Jhang,maize,17.32,62.3,1.84,1.43,538.4,29.8,none,0,11,328,5.8
2022-11-25,Jhang,wheat,16.47,63.55,3.75,1.45,502.7,24.95,none,0,11,329,9.4
2022-11-26,Jhang,maize,15.31,52.99,0.41,2.16,566.7,23.97,none,0,11,330,12.6
2022-11-27,Jhang,cotton,14.54,62.9,1.45,1.77,541.0,26.9,none,0,11,331,9.0
2022-11-28,Jhang,wheat,16.24,53.01,1.22,1.88,526.9,27.91,none,0,11,332,8.3
2022-11-29,Jhang,cotton,14.94,60.39,2.27,0.8,558.1,27.91,missing_sensor,1,11,333,6.5
2022-11-30,Jhang,rice,16.31,56.2,2.12,2.0,532.0,29.61,none,0,11,334,6.6
2022-12-01,Jhang,wheat,14.17,61.09,0.15,1.16,548.3,33.39,none,0,12,335,2.9
2022-12-02,Jhang,wheat,13.95,62.85,0.99,1.18,529.8,30.1,none,0,12,336,5.6
2022-12-03,Jhang,maize,17.16,60.3,6.07,2.16,535.8,22.6,none,0,12,337,11.5
2022-12-04,Jhang,sugarcane,15.78,57.33,2.94,1.31,563.1,30.21,none,0,12,338,4.8
2022-12-05,Jhang,sugarcane,15.69,54.56,1.58,2.35,551.5,30.42,none,0,12,339,6.5
2022-12-06,Jhang,cotton,14.62,59.55,0.7,0.5,561.7,29.67,none,0,12,340,5.2
2022-12-07,Jhang,rice,16.47,57.94,2.86,1.94,532.6,29.9,none,0,12,341,6.0
2022-12-08,Jhang,wheat,15.01,60.78,0.64,0.89,477.3,29.46,none,0,12,342,5.9
2022-12-09,Jhang,wheat,16.41,57.58,5.0,1.69,502.4,25.64,none,0,12,343,8.6
2022-12-10,Jhang,maize,14.52,64.77,0.31,1.1,477.1,31.99,none,0,12,344,4.0
2022-12-11,Jhang,wheat,13.57,59.22,0.67,0.9,536.7,28.98,none,0,12,345,6.3
2022-12-12,Jhang,cotton,14.04,62.57,2.08,0.66,512.1,28.85,none,0,12,346,5.6
2022-12-13,Jhang,maize,15.74,56.76,0.69,1.1,540.1,31.05,none,0,12,347,4.7
2022-12-14,Jhang,sugarcane,13.6,61.55,0.07,1.11,532.1,24.62,none,0,12,348,10.7
2022-12-15,Jhang,wheat,17.77,60.96,1.55,1.94,501.1,31.92,none,0,12,349,4.7
2022-12-16,Jhang,cotton,13.0,55.6,4.77,2.08,544.5,26.37,none,0,12,350,8.6
2022-12-17,Jhang,cotton,14.8,52.19,0.95,1.48,522.7,34.39,none,0,12,351,2.1
2022-12-18,Jhang,cotton,16.8,63.1,0.95,0.6,498.6,32.84,none,0,12,352,2.3
2022-12-19,Jhang,maize,15.43,56.2,4.91,1.74,504.8,25.88,none,0,12,353,8.5
2022-12-20,Jhang,rice,14.47,55.14,0.37,0.54,526.2,30.98,none,0,12,354,4.2
2022-12-21,Jhang,sugarcane,16.73,56.37,0.26,2.49,500.0,24.43,none,0,12,355,12.6
2022-12-22,Jhang,cotton,13.61,53.63,2.72,1.74,470.2,24.62,none,0,12,356,10.5
2022-12-23,Jhang,sugarcane,14.58,59.79,2.34,0.69,455.2,21.2,none,0,12,357,12.4
2022-12-24,Jhang,cotton,12.59,57.07,0.27,0.24,475.0,31.18,none,0,12,358,3.6
2022-12-25,Jhang,sugarcane,16.36,57.16,3.8,1.16,462.3,27.16,none,0,12,359,7.0
2022-12-26,Jhang,sugarcane,15.89,61.35,0.03,1.58,481.4,27.16,stuck_sensor,1,12,360,9.1
2022-12-27,Jhang,wheat,15.92,57.03,0.97,1.15,461.3,28.78,none,0,12,361,6.7
2022-12-28,Jhang,cotton,15.29,62.78,2.7,1.53,462.0,24.31,none,0,12,362,10.5
2022-12-29,Jhang,maize,15.25,56.23,0.55,1.94,498.6,30.44,none,0,12,363,6.4
2022-12-30,Jhang,rice,15.32,50.13,0.33,1.51,507.0,30.09,none,0,12,364,6.2
2022-12-31,Jhang,rice,15.65,52.44,3.17,2.17,444.9,25.55,none,0,12,365,10.1
2023-01-01,Jhang,maize,15.43,52.87,0.21,2.28,452.0,29.49,none,0,1,1,7.8
2023-01-02,Jhang,wheat,13.88,56.07,1.27,1.56,452.7,26.71,none,0,1,2,9.0
2023-01-03,Jhang,rice,11.94,61.54,4.89,0.99,463.5,26.56,none,0,1,3,6.9
2023-01-04,Jhang,wheat,18.51,56.04,1.21,1.69,461.8,26.98,none,0,1,4,8.9
2023-01-05,Jhang,wheat,14.46,54.2,2.47,2.47,438.5,25.31,none,0,1,5,11.0
2023-01-06,Jhang,rice,15.22,53.73,2.06,1.11,461.0,25.31,stuck_sensor,1,1,6,9.3
2023-01-07,Jhang,wheat,17.22,56.96,0.25,1.51,434.8,19.16,none,0,1,7,16.1
2023-01-08,Jhang,wheat,16.12,56.27,1.1,2.07,434.6,31.52,none,0,1,8,5.4
2023-01-09,Jhang,wheat,13.53,57.63,0.08,0.96,419.0,30.73,none,0,1,9,5.1
2023-01-10,Jhang,rice,14.0,51.45,1.47,1.38,464.3,32.43,none,0,1,10,3.5
2023-01-11,Jhang,maize,17.14,63.1,3.93,0.74,458.8,31.66,none,0,1,11,2.4
2023-01-12,Jhang,sugarcane,16.79,52.55,0.99,1.66,442.7,25.94,none,0,1,12,9.9
2023-01-13,Jhang,sugarcane,15.2,51.21,0.12,2.93,448.1,25.23,none,0,1,13,12.5
2023-01-14,Jhang,cotton,16.0,58.36,0.23,1.3,456.7,25.89,none,0,1,14,9.8
2023-01-15,Jhang,wheat,16.2,57.02,0.43,2.22,445.7,28.16,none,0,1,15,8.9
2023-01-16,Jhang,sugarcane,16.61,50.66,0.18,1.71,442.8,28.42,none,0,1,16,8.1
2023-01-17,Jhang,wheat,16.96,55.78,1.64,1.22,412.2,26.12,none,0,1,17,8.9
2023-01-18,Jhang,sugarcane,15.84,51.19,0.97,1.43,383.7,27.56,none,0,1,18,8.2
2023-01-19,Jhang,cotton,17.58,54.4,4.62,2.28,398.9,29.64,none,0,1,19,5.9
2023-01-20,Jhang,cotton,17.52,53.49,1.46,0.86,469.9,28.66,none,0,1,20,6.2
2023-01-21,Jhang,rice,18.04,62.56,0.22,2.43,408.1,22.03,none,0,1,21,14.7
2023-01-22,Jhang,wheat,18.0,57.77,0.73,2.05,451.0,28.24,none,0,1,22,8.5
2023-01-23,Jhang,sugarcane,18.07,56.3,0.82,1.71,422.9,23.03,none,0,1,23,12.7
2023-01-24,Jhang,wheat,16.38,54.93,1.64,1.31,406.8,24.51,none,0,1,24,10.5
2023-01-25,Jhang,wheat,17.0,46.68,1.97,1.95,383.3,26.64,none,0,1,25,9.3
2023-01-26,Jhang,cotton,16.03,52.26,2.35,2.37,386.2,27.33,none,0,1,26,9.0
2023-01-27,Jhang,maize,17.73,49.6,1.73,1.39,398.1,26.98,none,0,1,27,8.3
2023-01-28,Jhang,cotton,16.35,50.98,1.04,1.88,396.1,22.97,none,0,1,28,12.8
2023-01-29,Jhang,maize,18.39,51.36,0.27,2.75,410.8,33.58,none,0,1,29,4.8
2023-01-30,Jhang,wheat,19.61,43.99,1.91,1.73,378.8,24.4,none,0,1,30,11.0
2023-01-31,Jhang,wheat,17.95,49.54,1.87,1.9,377.8,27.11,none,0,1,31,8.8
2023-02-01,Jhang,maize,17.27,51.02,1.29,1.28,413.0,25.29,none,0,2,32,9.9
2023-02-02,Jhang,wheat,18.96,54.05,3.15,1.5,436.3,24.73,none,0,2,33,9.9
2023-02-03,Jhang,wheat,19.91,47.04,0.14,2.74,390.0,24.96,none,0,2,34,12.5
2023-02-04,Jhang,sugarcane,17.39,46.85,0.72,2.59,397.0,23.87,none,0,2,35,13.1
2023-02-05,Jhang,wheat,18.83,46.42,1.37,2.3,380.7,25.58,none,0,2,36,10.9
2023-02-06,Jhang,rice,19.28,48.42,2.11,1.72,381.0,25.58,stuck_sensor,1,2,37,9.9
2023-02-07,Jhang,wheat,18.54,45.02,1.59,2.1,375.7,25.85,none,0,2,38,10.3
2023-02-08,Jhang,maize,19.88,54.67,0.62,2.45,370.6,22.56,none,0,2,39,14.1
2023-02-09,Jhang,rice,16.81,52.31,1.3,1.89,391.2,29.17,none,0,2,40,7.2
2023-02-10,Jhang,cotton,19.94,59.91,3.62,1.41,391.1,27.71,none,0,2,41,6.9
2023-02-11,Jhang,cotton,22.28,46.76,0.16,2.76,368.4,23.98,none,0,2,42,13.4
2023-02-12,Jhang,wheat,20.59,52.18,1.06,2.87,358.8,24.13,none,0,2,43,13.1
2023-02-13,Jhang,wheat,19.98,43.72,2.59,2.91,359.6,23.25,none,0,2,44,13.3
2023-02-14,Jhang,maize,18.26,54.3,2.31,1.5,385.8,26.77,none,0,2,45,8.4
2023-02-15,Jhang,wheat,19.74,47.41,1.58,2.72,348.7,26.77,stuck_sensor,1,2,46,10.3
2023-02-16,Jhang,wheat,20.89,47.78,2.44,2.46,342.1,22.78,none,0,2,47,13.2
2023-02-17,Jhang,cotton,20.74,53.07,0.24,2.13,372.6,25.62,none,0,2,48,11.1
2023-02-18,Jhang,wheat,18.93,52.68,5.64,2.27,362.7,23.3,none,0,2,49,11.2
2023-02-19,Jhang,wheat,21.33,43.76,1.01,2.46,359.6,17.19,none,0,2,50,18.8
2023-02-20,Jhang,wheat,19.85,47.11,5.21,2.4,382.2,27.62,none,0,2,51,7.7
2023-02-21,Jhang,wheat,20.45,53.09,1.41,2.94,359.3,27.4,none,0,2,52,10.1
2023-02-22,Jhang,maize,22.84,45.78,1.55,4.37,343.3,23.6,none,0,2,53,15.3
2023-02-23,Jhang,wheat,21.32,48.33,0.82,1.93,362.4,32.26,none,0,2,54,4.6
2023-02-24,Jhang,wheat,20.9,49.12,2.02,2.24,341.1,23.58,none,0,2,55,12.4
2023-02-25,Jhang,sugarcane,20.58,52.47,1.24,3.03,377.7,21.72,none,0,2,56,15.4
2023-02-26,Jhang,cotton,21.17,49.37,1.68,2.08,355.6,28.63,none,0,2,57,7.8
2023-02-27,Jhang,cotton,21.63,45.59,4.18,2.9,328.9,27.75,none,0,2,58,8.6
2023-02-28,Jhang,rice,23.91,38.58,1.54,4.56,356.9,25.65,none,0,2,59,13.7
2023-03-01,Jhang,rice,22.77,49.12,0.14,2.6,332.7,20.58,none,0,3,60,16.3
2023-03-02,Jhang,cotton,24.82,46.87,0.68,3.25,376.5,20.58,stuck_sensor,1,3,61,16.9
2023-03-03,Jhang,maize,21.46,53.16,3.1,1.92,348.1,20.39,none,0,3,62,14.4
2023-03-04,Jhang,maize,25.34,48.24,0.3,3.73,365.2,29.16,none,0,3,63,10.0
2023-03-05,Jhang,cotton,23.38,43.55,1.73,2.43,333.9,29.16,missing_sensor,1,3,64,7.7
2023-03-06,Jhang,wheat,23.46,40.71,0.0,3.14,343.6,19.8,none,0,3,65,17.8
2023-03-07,Jhang,cotton,23.64,44.89,0.58,2.65,357.8,24.01,none,0,3,66,13.1
2023-03-08,Jhang,wheat,27.59,46.91,0.68,3.63,343.2,23.32,none,0,3,67,15.0
2023-03-09,Jhang,wheat,23.69,45.77,2.64,4.19,324.6,24.28,none,0,3,68,14.0
2023-03-10,Jhang,cotton,27.71,40.19,0.53,4.34,363.6,22.19,none,0,3,69,17.0
2023-03-11,Jhang,cotton,26.1,33.99,1.37,4.34,352.4,20.45,time_skew,0,3,70,18.2
2023-03-12,Jhang,wheat,23.35,41.2,1.27,3.59,318.7,21.43,none,0,3,71,16.4
2023-03-13,Jhang,rice,23.77,35.17,0.64,3.8,335.8,20.82,none,0,3,72,17.4
2023-03-14,Jhang,rice,25.71,40.9,1.91,4.45,324.2,26.05,none,0,3,73,13.1
2023-03-15,Jhang,rice,25.78,45.69,0.56,3.97,332.1,22.34,none,0,3,74,16.3
2023-03-16,Jhang,maize,25.23,50.42,1.6,2.61,332.6,25.92,none,0,3,75,10.9
2023-03-17,Jhang,wheat,25.23,34.75,0.52,4.53,337.7,21.22,none,0,3,76,18.1
2023-03-18,Jhang,wheat,28.56,40.35,1.67,4.38,308.5,16.12,none,0,3,77,22.0
2023-03-19,Jhang,cotton,26.68,45.94,0.32,3.93,333.0,27.31,none,0,3,78,11.9
2023-03-20,Jhang,cotton,27.36,42.47,0.38,2.98,366.7,25.86,none,0,3,79,11.9
2023-03-21,Jhang,wheat,27.03,44.84,1.29,3.81,385.3,24.87,none,0,3,80,13.6
2023-03-22,Jhang,wheat,27.13,45.62,0.35,3.72,315.1,15.9,none,0,3,81,21.9
2023-03-23,Jhang,wheat,30.5,42.39,0.92,4.11,369.5,22.59,none,0,3,82,16.1
2023-03-24,Jhang,rice,28.34,48.78,0.82,4.35,397.9,27.93,none,0,3,83,11.7
2023-03-25,Jhang,cotton,31.63,53.6,0.22,3.25,338.4,27.12,none,0,3,84,11.2
2023-03-26,Jhang,sugarcane,29.06,39.55,5.95,5.89,355.9,27.12,stuck_sensor,1,3,85,12.4
2023-03-27,Jhang,rice,27.12,47.46,2.24,3.14,368.5,27.91,none,0,3,86,9.6
2023-03-28,Jhang,wheat,30.17,52.12,0.2,4.15,333.2,26.84,none,0,3,87,12.7
2023-03-29,Jhang,sugarcane,28.39,49.42,2.81,3.89,367.5,23.02,none,0,3,88,14.7
2023-03-30,Jhang,wheat,31.0,40.81,1.17,5.19,339.8,25.21,none,0,3,89,15.1
2023-03-31,Jhang,rice,27.9,42.2,2.51,4.91,368.3,26.16,none,0,3,90,13.3
2023-04-01,Jhang,rice,26.74,36.53,0.84,3.97,382.5,25.93,none,0,4,91,13.0
2023-04-02,Jhang,wheat,29.47,41.13,0.64,4.45,376.6,25.54,none,0,4,92,14.0
2023-04-03,Jhang,wheat,31.72,41.2,0.2,4.48,338.6,25.54,missing_sensor,1,4,93,14.3
2023-04-04,Jhang,wheat,28.78,45.15,2.77,3.58,361.5,26.07,none,0,4,94,11.6
2023-04-05,Jhang,rice,30.79,38.73,0.83,4.7,336.0,21.3,none,0,4,95,18.1
2023-04-06,Jhang,cotton,29.11,43.53,0.31,4.18,320.1,19.14,none,0,4,96,19.6
2023-04-07,Jhang,maize,31.74,44.03,0.68,4.56,343.3,26.51,none,0,4,97,13.3
2023-04-08,Jhang,rice,29.97,41.31,0.26,4.24,369.5,22.41,none,0,4,98,16.7
2023-04-09,Jhang,wheat,31.12,46.49,0.04,4.51,343.6,22.62,none,0,4,99,17.0
2023-04-10,Jhang,cotton,30.41,41.3,1.22,4.89,386.7,22.96,none,0,4,100,16.7
2023-04-11,Jhang,wheat,29.98,44.39,0.4,3.67,353.8,22.96,missing_sensor,1,4,101,15.5
2023-04-12,Jhang,rice,28.42,37.87,0.55,4.68,326.5,20.58,none,0,4,102,18.8
2023-04-13,Jhang,maize,29.54,39.93,4.9,5.22,347.0,24.26,none,0,4,103,14.5
2023-04-14,Jhang,sugarcane,31.27,46.87,1.12,3.71,339.0,22.91,none,0,4,104,15.3
2023-04-15,Jhang,wheat,32.55,36.34,5.1,5.14,387.9,21.81,none,0,4,105,16.5
2023-04-16,Jhang,wheat,34.84,46.02,4.17,5.15,369.1,23.34,none,0,4,106,15.5
2023-04-17,Jhang,maize,31.47,41.69,1.21,5.03,356.3,25.0,none,0,4,107,15.0
2023-04-18,Jhang,wheat,31.48,34.87,1.3,5.43,377.2,16.87,none,0,4,108,22.9
2023-04-19,Jhang,sugarcane,30.63,41.22,0.2,5.14,341.2,20.89,none,0,4,109,19.3
2023-04-20,Jhang,wheat,34.08,45.94,0.47,4.88,333.5,21.43,none,0,4,110,18.4
2023-04-21,Jhang,wheat,33.83,52.24,1.23,3.96,331.8,27.77,none,0,4,111,11.2
2023-04-22,Jhang,wheat,33.83,50.48,4.01,4.37,319.0,25.79,none,0,4,112,12.4
2023-04-23,Jhang,wheat,33.85,39.31,0.77,5.83,339.1,25.79,stuck_sensor,1,4,113,15.6
2023-04-24,Jhang,wheat,32.95,46.24,3.99,4.19,380.3,27.62,none,0,4,114,10.5
2023-04-25,Jhang,rice,35.72,41.27,0.26,5.55,385.8,21.19,none,0,4,115,19.5
2023-04-26,Jhang,cotton,32.68,40.63,0.15,5.29,348.0,21.19,stuck_sensor,1,4,116,19.2
2023-04-27,Jhang,rice,33.31,47.13,2.03,4.95,321.5,17.27,none,0,4,117,21.6
2023-04-28,Jhang,wheat,32.66,44.04,0.02,5.16,362.3,25.67,none,0,4,118,15.1
2023-04-29,Jhang,maize,34.16,44.08,0.32,4.9,386.0,23.74,none,0,4,119,16.4
2023-04-30,Jhang,wheat,33.35,36.48,0.61,5.13,395.8,19.42,none,0,4,120,20.4
2023-05-01,Jhang,maize,33.73,39.36,4.85,6.0,382.9,26.54,none,0,5,121,13.5
2023-05-02,Jhang,wheat,33.03,39.66,0.86,5.96,353.9,22.78,none,0,5,122,18.4
2023-05-03,Jhang,cotton,33.55,45.35,3.08,5.49,398.1,21.62,none,0,5,123,17.9
2023-05-04,Jhang,sugarcane,32.72,46.27,0.43,4.87,391.6,23.44,none,0,5,124,16.6
2023-05-05,Jhang,rice,35.82,50.33,0.44,4.57,401.8,20.44,none,0,5,125,18.9
2023-05-06,Jhang,rice,34.14,39.68,0.57,5.21,363.6,27.63,none,0,5,126,13.2
2023-05-07,Jhang,cotton,38.0,50.53,0.18,5.11,399.8,18.84,none,0,5,127,21.1
2023-05-08,Jhang,cotton,37.14,42.51,1.4,6.0,410.3,17.95,none,0,5,128,22.6
2023-05-09,Jhang,wheat,35.97,43.92,0.27,5.39,357.8,21.85,none,0,5,129,18.7
2023-05-10,Jhang,wheat,36.86,43.2,1.66,5.66,377.7,30.22,none,0,5,130,11.0
2023-05-11,Jhang,sugarcane,37.42,44.74,1.21,5.36,357.4,17.22,none,0,5,131,22.5
2023-05-12,Jhang,sugarcane,35.53,46.58,0.96,3.75,376.7,26.0,none,0,5,132,12.6
2023-05-13,Jhang,wheat,36.09,48.01,1.31,5.67,396.1,22.09,none,0,5,133,18.5
2023-05-14,Jhang,sugarcane,38.14,42.96,0.31,5.54,365.1,22.45,none,0,5,134,18.4
2023-05-15,Jhang,maize,38.36,44.36,0.36,6.02,429.9,25.46,none,0,5,135,16.3
2023-05-16,Jhang,rice,35.61,40.44,0.09,5.15,432.3,20.94,none,0,5,136,19.3
2023-05-17,Jhang,maize,40.33,46.87,0.02,6.52,403.6,20.13,none,0,5,137,21.8
2023-05-18,Jhang,wheat,34.98,45.31,4.3,4.71,392.7,21.25,none,0,5,138,16.8
2023-05-19,Jhang,wheat,33.69,41.22,0.41,4.96,409.9,27.01,none,0,5,139,13.5
2023-05-20,Jhang,wheat,39.81,39.44,0.07,6.01,448.9,26.2,none,0,5,140,15.7
2023-05-21,Jhang,wheat,38.43,45.15,1.71,4.75,430.6,26.2,missing_sensor,1,5,141,13.4
2023-05-22,Jhang,maize,37.72,49.82,0.79,5.37,373.4,22.82,none,0,5,142,17.6
2023-05-23,Jhang,rice,38.75,51.04,0.74,5.67,364.5,24.3,none,0,5,143,16.7
2023-05-24,Jhang,wheat,36.62,39.61,0.13,5.72,399.7,16.95,none,0,5,144,23.6
